,name,basetime,fctime,diag,obs,mb000
FF10M_MAX_S4-VDG-2021121000-3-2022010400-036,VDG-2021121000-3,2022010400,36,ff10m_max_s4,21.230439346180855,-1.1624089283230994
FF925_MAX_S4-VDG-2021121000-3-2022010400-036,VDG-2021121000-3,2022010400,36,ff925_max_s4,29.04262236406906,-1.7485522582503172
FF300_MAX_S4-VDG-2021121000-3-2022010400-036,VDG-2021121000-3,2022010400,36,ff300_max_s4,11.330064462038916,0.5957628886007544
Z500_P-VDG-2021121000-3-2022010400-036,VDG-2021121000-3,2022010400,36,z500_p,48370.65303553742,-497.48306579016935
TTE-VDG-2021121000-3-2022010400-042,VDG-2021121000-3,2022010400,42,tte,0.0,46.49544069663742
MSLP_MIN_P-VDG-2021121000-3-2022010400-042,VDG-2021121000-3,2022010400,42,mslp_min_p,96281.23936067597,-236.34324728458887
FF10M_MAX_S4-VDG-2021121000-3-2022010400-042,VDG-2021121000-3,2022010400,42,ff10m_max_s4,18.6734980676918,1.258404598254284
FF925_MAX_S4-VDG-2021121000-3-2022010400-042,VDG-2021121000-3,2022010400,42,ff925_max_s4,27.333407681820454,-0.473091696572574
FF300_MAX_S4-VDG-2021121000-3-2022010400-042,VDG-2021121000-3,2022010400,42,ff300_max_s4,8.535295613043322,-0.5789289810927549
Z500_P-VDG-2021121000-3-2022010400-042,VDG-2021121000-3,2022010400,42,z500_p,48546.95951050037,-552.6474878552763
TTE-VDG-2021121000-3-2022010400-048,VDG-2021121000-3,2022010400,48,tte,0.0,69.71034691543993
MSLP_MIN_P-VDG-2021121000-3-2022010400-048,VDG-2021121000-3,2022010400,48,mslp_min_p,96630.1827383691,-366.02448946773075
FF10M_MAX_S4-VDG-2021121000-3-2022010400-048,VDG-2021121000-3,2022010400,48,ff10m_max_s4,14.940662481903443,4.02943568967172
FF925_MAX_S4-VDG-2021121000-3-2022010400-048,VDG-2021121000-3,2022010400,48,ff925_max_s4,19.461621615336895,4.7884829420279935
FF300_MAX_S4-VDG-2021121000-3-2022010400-048,VDG-2021121000-3,2022010400,48,ff300_max_s4,9.669817579129843,-0.9772247965320009
Z500_P-VDG-2021121000-3-2022010400-048,VDG-2021121000-3,2022010400,48,z500_p,48616.27898590231,-507.6082882176779
TTE-VDG-2021121000-3-2022010400-054,VDG-2021121000-3,2022010400,54,tte,0.0,123.53263919347071
MSLP_MIN_P-VDG-2021121000-3-2022010400-054,VDG-2021121000-3,2022010400,54,mslp_min_p,96653.49021919207,-509.9107361598435
FF10M_MAX_S4-VDG-2021121000-3-2022010400-054,VDG-2021121000-3,2022010400,54,ff10m_max_s4,16.735494585563323,2.965807590847323
FF925_MAX_S4-VDG-2021121000-3-2022010400-054,VDG-2021121000-3,2022010400,54,ff925_max_s4,20.91360586402932,2.906714975950763
FF300_MAX_S4-VDG-2021121000-3-2022010400-054,VDG-2021121000-3,2022010400,54,ff300_max_s4,6.769977293001224,5.977901883524103
Z500_P-VDG-2021121000-3-2022010400-054,VDG-2021121000-3,2022010400,54,z500_p,48723.95661064203,-654.3120884971868
TTE-VDG-2021121000-3-2022010400-060,VDG-2021121000-3,2022010400,60,tte,0.0,239.65059972555716
MSLP_MIN_P-VDG-2021121000-3-2022010400-060,VDG-2021121000-3,2022010400,60,mslp_min_p,96851.85238601279,-511.15907941912883
FF10M_MAX_S4-VDG-2021121000-3-2022010400-060,VDG-2021121000-3,2022010400,60,ff10m_max_s4,19.337277143080488,1.5151142534110207
FF925_MAX_S4-VDG-2021121000-3-2022010400-060,VDG-2021121000-3,2022010400,60,ff925_max_s4,24.70315720575018,1.5470310075067957
FF300_MAX_S4-VDG-2021121000-3-2022010400-060,VDG-2021121000-3,2022010400,60,ff300_max_s4,9.016429268185695,6.23132501454289
Z500_P-VDG-2021121000-3-2022010400-060,VDG-2021121000-3,2022010400,60,z500_p,48940.853265277365,-680.3697347622219
TTE-VDG-2021121000-3-2022010400-066,VDG-2021121000-3,2022010400,66,tte,0.0,417.4973361363847
MSLP_MIN_P-VDG-2021121000-3-2022010400-066,VDG-2021121000-3,2022010400,66,mslp_min_p,97452.15403228944,-836.9830575884698
FF10M_MAX_S4-VDG-2021121000-3-2022010400-066,VDG-2021121000-3,2022010400,66,ff10m_max_s4,22.12563118308601,0.0405768240765525
FF925_MAX_S4-VDG-2021121000-3-2022010400-066,VDG-2021121000-3,2022010400,66,ff925_max_s4,28.533682181078397,-0.8459824334206871
FF300_MAX_S4-VDG-2021121000-3-2022010400-066,VDG-2021121000-3,2022010400,66,ff300_max_s4,12.471409985164541,9.2999550714006
Z500_P-VDG-2021121000-3-2022010400-066,VDG-2021121000-3,2022010400,66,z500_p,49353.97876437714,-822.1858849564451
TTE-VDG-2021121000-3-2022010500-000,VDG-2021121000-3,2022010500,0,tte,0.0,3.9798216998293703
MSLP_MIN_P-VDG-2021121000-3-2022010500-000,VDG-2021121000-3,2022010500,0,mslp_min_p,95833.12454370095,-18.032117867202032
FF10M_MAX_S4-VDG-2021121000-3-2022010500-000,VDG-2021121000-3,2022010500,0,ff10m_max_s4,18.83965147019654,1.4817049637150532
FF925_MAX_S4-VDG-2021121000-3-2022010500-000,VDG-2021121000-3,2022010500,0,ff925_max_s4,25.149479360553556,2.233427565505565
FF300_MAX_S4-VDG-2021121000-3-2022010500-000,VDG-2021121000-3,2022010500,0,ff300_max_s4,10.292605483378956,0.7343904531524643
Z500_P-VDG-2021121000-3-2022010500-000,VDG-2021121000-3,2022010500,0,z500_p,48490.17739708468,-318.2399434536055
TTE-VDG-2021121000-3-2022010500-006,VDG-2021121000-3,2022010500,6,tte,0.0,8.156412473018719
MSLP_MIN_P-VDG-2021121000-3-2022010500-006,VDG-2021121000-3,2022010500,6,mslp_min_p,95650.57611612024,32.69274882931495
FF10M_MAX_S4-VDG-2021121000-3-2022010500-006,VDG-2021121000-3,2022010500,6,ff10m_max_s4,19.977695870602396,0.413074047654451
FF925_MAX_S4-VDG-2021121000-3-2022010500-006,VDG-2021121000-3,2022010500,6,ff925_max_s4,25.341193385576833,1.1350807869173423
FF300_MAX_S4-VDG-2021121000-3-2022010500-006,VDG-2021121000-3,2022010500,6,ff300_max_s4,9.906963563700518,0.8450420998726269
Z500_P-VDG-2021121000-3-2022010500-006,VDG-2021121000-3,2022010500,6,z500_p,48352.27108218553,-417.6957285961762
TTE-VDG-2021121000-3-2022010500-012,VDG-2021121000-3,2022010500,12,tte,0.0,13.279026094201752
MSLP_MIN_P-VDG-2021121000-3-2022010500-012,VDG-2021121000-3,2022010500,12,mslp_min_p,95879.52035010885,10.406759629127919
FF10M_MAX_S4-VDG-2021121000-3-2022010500-012,VDG-2021121000-3,2022010500,12,ff10m_max_s4,21.230439346180855,0.3804474208156634
FF925_MAX_S4-VDG-2021121000-3-2022010500-012,VDG-2021121000-3,2022010500,12,ff925_max_s4,29.04262236406906,0.21768615190255858
FF300_MAX_S4-VDG-2021121000-3-2022010500-012,VDG-2021121000-3,2022010500,12,ff300_max_s4,11.330064462038916,0.9588381616035964
Z500_P-VDG-2021121000-3-2022010500-012,VDG-2021121000-3,2022010500,12,z500_p,48370.65303553742,-458.0806086801531
TTE-VDG-2021121000-3-2022010500-018,VDG-2021121000-3,2022010500,18,tte,0.0,32.30694678560774
MSLP_MIN_P-VDG-2021121000-3-2022010500-018,VDG-2021121000-3,2022010500,18,mslp_min_p,96281.23936067597,-48.34894612341304
FF10M_MAX_S4-VDG-2021121000-3-2022010500-018,VDG-2021121000-3,2022010500,18,ff10m_max_s4,18.6734980676918,0.1407288392791699
FF925_MAX_S4-VDG-2021121000-3-2022010500-018,VDG-2021121000-3,2022010500,18,ff925_max_s4,27.333407681820454,-1.2578492310566247
FF300_MAX_S4-VDG-2021121000-3-2022010500-018,VDG-2021121000-3,2022010500,18,ff300_max_s4,8.535295613043322,-2.9727768473511658
Z500_P-VDG-2021121000-3-2022010500-018,VDG-2021121000-3,2022010500,18,z500_p,48546.95951050037,-512.7182277026586
TTE-VDG-2021121000-3-2022010500-024,VDG-2021121000-3,2022010500,24,tte,0.0,44.12437809957329
MSLP_MIN_P-VDG-2021121000-3-2022010500-024,VDG-2021121000-3,2022010500,24,mslp_min_p,96630.1827383691,-102.82910092396196
FF10M_MAX_S4-VDG-2021121000-3-2022010500-024,VDG-2021121000-3,2022010500,24,ff10m_max_s4,14.940662481903443,1.4581948337063206
FF925_MAX_S4-VDG-2021121000-3-2022010500-024,VDG-2021121000-3,2022010500,24,ff925_max_s4,19.461621615336895,1.3784136196087182
FF300_MAX_S4-VDG-2021121000-3-2022010500-024,VDG-2021121000-3,2022010500,24,ff300_max_s4,9.669817579129843,1.9551590566933896
Z500_P-VDG-2021121000-3-2022010500-024,VDG-2021121000-3,2022010500,24,z500_p,48616.27898590231,-383.1296075142236
TTE-VDG-2021121000-3-2022010500-030,VDG-2021121000-3,2022010500,30,tte,0.0,62.154810902577246
MSLP_MIN_P-VDG-2021121000-3-2022010500-030,VDG-2021121000-3,2022010500,30,mslp_min_p,96653.49021919207,-228.55042686140223
FF10M_MAX_S4-VDG-2021121000-3-2022010500-030,VDG-2021121000-3,2022010500,30,ff10m_max_s4,16.735494585563323,2.1200851109216714
FF925_MAX_S4-VDG-2021121000-3-2022010500-030,VDG-2021121000-3,2022010500,30,ff925_max_s4,20.91360586402932,3.512815347527919
FF300_MAX_S4-VDG-2021121000-3-2022010500-030,VDG-2021121000-3,2022010500,30,ff300_max_s4,6.769977293001224,2.5568023492366763
Z500_P-VDG-2021121000-3-2022010500-030,VDG-2021121000-3,2022010500,30,z500_p,48723.95661064203,-522.3350468452118
TTE-VDG-2021121000-3-2022010500-036,VDG-2021121000-3,2022010500,36,tte,0.0,98.7682282911934
MSLP_MIN_P-VDG-2021121000-3-2022010500-036,VDG-2021121000-3,2022010500,36,mslp_min_p,96851.85238601279,-376.5723164158844
FF10M_MAX_S4-VDG-2021121000-3-2022010500-036,VDG-2021121000-3,2022010500,36,ff10m_max_s4,19.337277143080488,-0.007124245329492851
FF925_MAX_S4-VDG-2021121000-3-2022010500-036,VDG-2021121000-3,2022010500,36,ff925_max_s4,24.70315720575018,-1.2278359079178536
FF300_MAX_S4-VDG-2021121000-3-2022010500-036,VDG-2021121000-3,2022010500,36,ff300_max_s4,9.016429268185695,-0.16416292466488258
Z500_P-VDG-2021121000-3-2022010500-036,VDG-2021121000-3,2022010500,36,z500_p,48940.853265277365,-617.4526569891677
TTE-VDG-2021121000-3-2022010500-042,VDG-2021121000-3,2022010500,42,tte,0.0,183.6801874213677
MSLP_MIN_P-VDG-2021121000-3-2022010500-042,VDG-2021121000-3,2022010500,42,mslp_min_p,97452.15403228944,-457.9712997980387
FF10M_MAX_S4-VDG-2021121000-3-2022010500-042,VDG-2021121000-3,2022010500,42,ff10m_max_s4,22.12563118308601,-1.0658480712368927
FF925_MAX_S4-VDG-2021121000-3-2022010500-042,VDG-2021121000-3,2022010500,42,ff925_max_s4,28.533682181078397,-2.1707158527029655
FF300_MAX_S4-VDG-2021121000-3-2022010500-042,VDG-2021121000-3,2022010500,42,ff300_max_s4,12.471409985164541,2.273636632957988
Z500_P-VDG-2021121000-3-2022010500-042,VDG-2021121000-3,2022010500,42,z500_p,49353.97876437714,-625.382111204839
TTE-VDG-2021121000-3-2022010600-000,VDG-2021121000-3,2022010600,0,tte,0.0,14.653885876094304
MSLP_MIN_P-VDG-2021121000-3-2022010600-000,VDG-2021121000-3,2022010600,0,mslp_min_p,96630.1827383691,-24.775111249487964
FF10M_MAX_S4-VDG-2021121000-3-2022010600-000,VDG-2021121000-3,2022010600,0,ff10m_max_s4,14.940662481903443,0.31160431785018616
FF925_MAX_S4-VDG-2021121000-3-2022010600-000,VDG-2021121000-3,2022010600,0,ff925_max_s4,19.461621615336895,1.0818008378083945
FF300_MAX_S4-VDG-2021121000-3-2022010600-000,VDG-2021121000-3,2022010600,0,ff300_max_s4,9.669817579129843,-0.9588769648487538
Z500_P-VDG-2021121000-3-2022010600-000,VDG-2021121000-3,2022010600,0,z500_p,48616.27898590231,-319.0939174639352
TTE-VDG-2021121000-3-2022010600-006,VDG-2021121000-3,2022010600,6,tte,0.0,18.57183917747599
MSLP_MIN_P-VDG-2021121000-3-2022010600-006,VDG-2021121000-3,2022010600,6,mslp_min_p,96653.49021919207,-111.92992159149435
FF10M_MAX_S4-VDG-2021121000-3-2022010600-006,VDG-2021121000-3,2022010600,6,ff10m_max_s4,16.735494585563323,1.2859192651988955
FF925_MAX_S4-VDG-2021121000-3-2022010600-006,VDG-2021121000-3,2022010600,6,ff925_max_s4,20.91360586402932,3.263325475660082
FF300_MAX_S4-VDG-2021121000-3-2022010600-006,VDG-2021121000-3,2022010600,6,ff300_max_s4,6.769977293001224,1.5991539631746239
Z500_P-VDG-2021121000-3-2022010600-006,VDG-2021121000-3,2022010600,6,z500_p,48723.95661064203,-482.9807773874927
TTE-VDG-2021121000-3-2022010600-012,VDG-2021121000-3,2022010600,12,tte,0.0,41.063097325676615
MSLP_MIN_P-VDG-2021121000-3-2022010600-012,VDG-2021121000-3,2022010600,12,mslp_min_p,96851.85238601279,-188.35052903858013
FF10M_MAX_S4-VDG-2021121000-3-2022010600-012,VDG-2021121000-3,2022010600,12,ff10m_max_s4,19.337277143080488,0.13248525715329507
FF925_MAX_S4-VDG-2021121000-3-2022010600-012,VDG-2021121000-3,2022010600,12,ff925_max_s4,24.70315720575018,-0.9436831633271758
FF300_MAX_S4-VDG-2021121000-3-2022010600-012,VDG-2021121000-3,2022010600,12,ff300_max_s4,9.016429268185695,-1.4692464581700913
Z500_P-VDG-2021121000-3-2022010600-012,VDG-2021121000-3,2022010600,12,z500_p,48940.853265277365,-523.8778255177385
TTE-VDG-2021121000-3-2022010600-018,VDG-2021121000-3,2022010600,18,tte,0.0,99.43078861852037
MSLP_MIN_P-VDG-2021121000-3-2022010600-018,VDG-2021121000-3,2022010600,18,mslp_min_p,97452.15403228944,-256.33643228944857
FF10M_MAX_S4-VDG-2021121000-3-2022010600-018,VDG-2021121000-3,2022010600,18,ff10m_max_s4,22.12563118308601,-2.8192998171937127
FF925_MAX_S4-VDG-2021121000-3-2022010600-018,VDG-2021121000-3,2022010600,18,ff925_max_s4,28.533682181078397,-3.878787204054234
FF300_MAX_S4-VDG-2021121000-3-2022010600-018,VDG-2021121000-3,2022010600,18,ff300_max_s4,12.471409985164541,0.9661567447437545
Z500_P-VDG-2021121000-3-2022010600-018,VDG-2021121000-3,2022010600,18,z500_p,49353.97876437714,-550.6798021586728
TTE-VDG-2021121000-4-2022010500-048,VDG-2021121000-4,2022010500,48,tte,0.0,87.33033973203383
MSLP_MIN_P-VDG-2021121000-4-2022010500-048,VDG-2021121000-4,2022010500,48,mslp_min_p,96069.85429400083,226.1293543508218
FF10M_MAX_S4-VDG-2021121000-4-2022010500-048,VDG-2021121000-4,2022010500,48,ff10m_max_s4,16.862116090331053,-1.4164997355485536
FF925_MAX_S4-VDG-2021121000-4-2022010500-048,VDG-2021121000-4,2022010500,48,ff925_max_s4,21.679323737277493,-1.1326285890099577
FF300_MAX_S4-VDG-2021121000-4-2022010500-048,VDG-2021121000-4,2022010500,48,ff300_max_s4,23.449437682357853,-5.359352573815066
Z500_P-VDG-2021121000-4-2022010500-048,VDG-2021121000-4,2022010500,48,z500_p,48757.8215937321,-444.4162881233933
TTE-VDG-2021121000-4-2022010500-054,VDG-2021121000-4,2022010500,54,tte,0.0,76.43895039025088
MSLP_MIN_P-VDG-2021121000-4-2022010500-054,VDG-2021121000-4,2022010500,54,mslp_min_p,96144.528,269.64346137123357
FF10M_MAX_S4-VDG-2021121000-4-2022010500-054,VDG-2021121000-4,2022010500,54,ff10m_max_s4,13.292500132897718,4.0531387243876935
FF925_MAX_S4-VDG-2021121000-4-2022010500-054,VDG-2021121000-4,2022010500,54,ff925_max_s4,16.41190189212863,5.600698753140829
FF300_MAX_S4-VDG-2021121000-4-2022010500-054,VDG-2021121000-4,2022010500,54,ff300_max_s4,28.023192071914057,-8.225771107338193
Z500_P-VDG-2021121000-4-2022010500-054,VDG-2021121000-4,2022010500,54,z500_p,48866.58641342299,-461.53943997428723
TTE-VDG-2021121000-4-2022010500-060,VDG-2021121000-4,2022010500,60,tte,0.0,41.88908503940439
MSLP_MIN_P-VDG-2021121000-4-2022010500-060,VDG-2021121000-4,2022010500,60,mslp_min_p,96310.44786241319,282.48362797143636
FF10M_MAX_S4-VDG-2021121000-4-2022010500-060,VDG-2021121000-4,2022010500,60,ff10m_max_s4,18.26703340233297,-3.2241494198755802
FF925_MAX_S4-VDG-2021121000-4-2022010500-060,VDG-2021121000-4,2022010500,60,ff925_max_s4,23.29879990069114,-3.4098781029053384
FF300_MAX_S4-VDG-2021121000-4-2022010500-060,VDG-2021121000-4,2022010500,60,ff300_max_s4,21.116340808974236,-4.685475235751941
Z500_P-VDG-2021121000-4-2022010500-060,VDG-2021121000-4,2022010500,60,z500_p,48770.153645861115,-270.9243456840195
TTE-VDG-2021121000-4-2022010500-066,VDG-2021121000-4,2022010500,66,tte,0.0,98.41929235781534
MSLP_MIN_P-VDG-2021121000-4-2022010500-066,VDG-2021121000-4,2022010500,66,mslp_min_p,96411.1572265625,308.5615234375
FF10M_MAX_S4-VDG-2021121000-4-2022010500-066,VDG-2021121000-4,2022010500,66,ff10m_max_s4,18.891971942367583,-6.829150880134762
FF925_MAX_S4-VDG-2021121000-4-2022010500-066,VDG-2021121000-4,2022010500,66,ff925_max_s4,23.809102277425993,-8.377408115631084
FF300_MAX_S4-VDG-2021121000-4-2022010500-066,VDG-2021121000-4,2022010500,66,ff300_max_s4,20.829236959301355,-3.9576208290986656
Z500_P-VDG-2021121000-4-2022010500-066,VDG-2021121000-4,2022010500,66,z500_p,48935.840224390595,-350.1539865940649
TTE-VDG-2021121000-4-2022010500-072,VDG-2021121000-4,2022010500,72,tte,0.0,135.5724052630961
MSLP_MIN_P-VDG-2021121000-4-2022010500-072,VDG-2021121000-4,2022010500,72,mslp_min_p,96754.64311079546,203.78373579544132
FF10M_MAX_S4-VDG-2021121000-4-2022010500-072,VDG-2021121000-4,2022010500,72,ff10m_max_s4,18.68494770388686,-5.317187420140003
FF925_MAX_S4-VDG-2021121000-4-2022010500-072,VDG-2021121000-4,2022010500,72,ff925_max_s4,23.725257835412453,-7.635789594377989
FF300_MAX_S4-VDG-2021121000-4-2022010500-072,VDG-2021121000-4,2022010500,72,ff300_max_s4,26.67364454258711,-8.15471393128593
Z500_P-VDG-2021121000-4-2022010500-072,VDG-2021121000-4,2022010500,72,z500_p,49794.139447401976,-942.5846468239688
TTE-VDG-2021121000-4-2022010500-078,VDG-2021121000-4,2022010500,78,tte,0.0,153.8093086540195
MSLP_MIN_P-VDG-2021121000-4-2022010500-078,VDG-2021121000-4,2022010500,78,mslp_min_p,97046.9599905303,77.41126872895984
FF10M_MAX_S4-VDG-2021121000-4-2022010500-078,VDG-2021121000-4,2022010500,78,ff10m_max_s4,17.96291280938748,-4.328932493697325
FF925_MAX_S4-VDG-2021121000-4-2022010500-078,VDG-2021121000-4,2022010500,78,ff925_max_s4,22.707834003946967,-6.580998246707772
FF300_MAX_S4-VDG-2021121000-4-2022010500-078,VDG-2021121000-4,2022010500,78,ff300_max_s4,31.780435344700216,-10.781858499259478
Z500_P-VDG-2021121000-4-2022010500-078,VDG-2021121000-4,2022010500,78,z500_p,50199.784548756514,-1114.4649096597204
TTE-VDG-2021121000-4-2022010500-084,VDG-2021121000-4,2022010500,84,tte,0.0,126.49162815405822
MSLP_MIN_P-VDG-2021121000-4-2022010500-084,VDG-2021121000-4,2022010500,84,mslp_min_p,97337.64905206498,-56.20689099334413
FF10M_MAX_S4-VDG-2021121000-4-2022010500-084,VDG-2021121000-4,2022010500,84,ff10m_max_s4,18.975611091767394,-6.271655188943829
FF925_MAX_S4-VDG-2021121000-4-2022010500-084,VDG-2021121000-4,2022010500,84,ff925_max_s4,24.660009302234418,-9.154429476619008
FF300_MAX_S4-VDG-2021121000-4-2022010500-084,VDG-2021121000-4,2022010500,84,ff300_max_s4,26.2294327934449,-7.610237720342262
Z500_P-VDG-2021121000-4-2022010500-084,VDG-2021121000-4,2022010500,84,z500_p,50216.54270892634,-996.8731402464764
TTE-VDG-2021121000-4-2022010500-090,VDG-2021121000-4,2022010500,90,tte,0.0,329.6191610374243
MSLP_MIN_P-VDG-2021121000-4-2022010500-090,VDG-2021121000-4,2022010500,90,mslp_min_p,97484.0424256789,362.21311664316454
FF10M_MAX_S4-VDG-2021121000-4-2022010500-090,VDG-2021121000-4,2022010500,90,ff10m_max_s4,16.333589349786134,-6.799670758439355
FF925_MAX_S4-VDG-2021121000-4-2022010500-090,VDG-2021121000-4,2022010500,90,ff925_max_s4,21.43722976228767,-9.275332160087846
FF300_MAX_S4-VDG-2021121000-4-2022010500-090,VDG-2021121000-4,2022010500,90,ff300_max_s4,29.396077363308397,-9.098923696831836
Z500_P-VDG-2021121000-4-2022010500-090,VDG-2021121000-4,2022010500,90,z500_p,50427.82914344654,-1105.983372034214
TTE-VDG-2021121000-4-2022010500-096,VDG-2021121000-4,2022010500,96,tte,0.0,449.8893418886413
MSLP_MIN_P-VDG-2021121000-4-2022010500-096,VDG-2021121000-4,2022010500,96,mslp_min_p,97750.8189579832,-396.1058837652381
FF10M_MAX_S4-VDG-2021121000-4-2022010500-096,VDG-2021121000-4,2022010500,96,ff10m_max_s4,14.901779297717635,-7.246659926407284
FF925_MAX_S4-VDG-2021121000-4-2022010500-096,VDG-2021121000-4,2022010500,96,ff925_max_s4,21.791295570809986,-13.010894194163512
FF300_MAX_S4-VDG-2021121000-4-2022010500-096,VDG-2021121000-4,2022010500,96,ff300_max_s4,28.289345223951358,-10.900427496657162
Z500_P-VDG-2021121000-4-2022010500-096,VDG-2021121000-4,2022010500,96,z500_p,50597.75782694474,-1564.5485522946183
TTE-VDG-2021121000-4-2022010600-024,VDG-2021121000-4,2022010600,24,tte,0.0,96.0435702053365
MSLP_MIN_P-VDG-2021121000-4-2022010600-024,VDG-2021121000-4,2022010600,24,mslp_min_p,96069.85429400083,118.0560834275966
FF10M_MAX_S4-VDG-2021121000-4-2022010600-024,VDG-2021121000-4,2022010600,24,ff10m_max_s4,16.862116090331053,0.3444724429100994
FF925_MAX_S4-VDG-2021121000-4-2022010600-024,VDG-2021121000-4,2022010600,24,ff925_max_s4,21.679323737277493,4.235314708181086
FF300_MAX_S4-VDG-2021121000-4-2022010600-024,VDG-2021121000-4,2022010600,24,ff300_max_s4,23.449437682357853,-3.6291261846147123
Z500_P-VDG-2021121000-4-2022010600-024,VDG-2021121000-4,2022010600,24,z500_p,48757.8215937321,-215.79425293474196
TTE-VDG-2021121000-4-2022010600-030,VDG-2021121000-4,2022010600,30,tte,0.0,60.63533578667788
MSLP_MIN_P-VDG-2021121000-4-2022010600-030,VDG-2021121000-4,2022010600,30,mslp_min_p,96144.528,23.798258590017213
FF10M_MAX_S4-VDG-2021121000-4-2022010600-030,VDG-2021121000-4,2022010600,30,ff10m_max_s4,13.292500132897718,4.484067334136245
FF925_MAX_S4-VDG-2021121000-4-2022010600-030,VDG-2021121000-4,2022010600,30,ff925_max_s4,16.41190189212863,6.636014996735245
FF300_MAX_S4-VDG-2021121000-4-2022010600-030,VDG-2021121000-4,2022010600,30,ff300_max_s4,28.023192071914057,-7.603759891646497
Z500_P-VDG-2021121000-4-2022010600-030,VDG-2021121000-4,2022010600,30,z500_p,48866.58641342299,-546.8698768778268
TTE-VDG-2021121000-4-2022010600-036,VDG-2021121000-4,2022010600,36,tte,0.0,113.40674621353759
MSLP_MIN_P-VDG-2021121000-4-2022010600-036,VDG-2021121000-4,2022010600,36,mslp_min_p,96310.44786241319,-126.7169895683619
FF10M_MAX_S4-VDG-2021121000-4-2022010600-036,VDG-2021121000-4,2022010600,36,ff10m_max_s4,18.26703340233297,-5.1731981132865315
FF925_MAX_S4-VDG-2021121000-4-2022010600-036,VDG-2021121000-4,2022010600,36,ff925_max_s4,23.29879990069114,-6.1215295723662635
FF300_MAX_S4-VDG-2021121000-4-2022010600-036,VDG-2021121000-4,2022010600,36,ff300_max_s4,21.116340808974236,-8.835386961754594
Z500_P-VDG-2021121000-4-2022010600-036,VDG-2021121000-4,2022010600,36,z500_p,48770.153645861115,-573.0527978587706
TTE-VDG-2021121000-4-2022010700-000,VDG-2021121000-4,2022010700,0,tte,0.0,18.53248777401134
MSLP_MIN_P-VDG-2021121000-4-2022010700-000,VDG-2021121000-4,2022010700,0,mslp_min_p,96069.85429400083,47.24221014385694
FF10M_MAX_S4-VDG-2021121000-4-2022010700-000,VDG-2021121000-4,2022010700,0,ff10m_max_s4,16.862116090331053,-3.2941460666447266
FF925_MAX_S4-VDG-2021121000-4-2022010700-000,VDG-2021121000-4,2022010700,0,ff925_max_s4,21.679323737277493,-3.9545201238379413
FF300_MAX_S4-VDG-2021121000-4-2022010700-000,VDG-2021121000-4,2022010700,0,ff300_max_s4,23.449437682357853,-2.6223049963104756
Z500_P-VDG-2021121000-4-2022010700-000,VDG-2021121000-4,2022010700,0,z500_p,48757.8215937321,-500.7328640660926
TTE-VDG-2021121000-4-2022010700-006,VDG-2021121000-4,2022010700,6,tte,0.0,25.494560122750418
MSLP_MIN_P-VDG-2021121000-4-2022010700-006,VDG-2021121000-4,2022010700,6,mslp_min_p,96144.528,58.64926315790217
FF10M_MAX_S4-VDG-2021121000-4-2022010700-006,VDG-2021121000-4,2022010700,6,ff10m_max_s4,13.292500132897718,-0.2936041877485156
FF925_MAX_S4-VDG-2021121000-4-2022010700-006,VDG-2021121000-4,2022010700,6,ff925_max_s4,16.41190189212863,0.5445178359883158
FF300_MAX_S4-VDG-2021121000-4-2022010700-006,VDG-2021121000-4,2022010700,6,ff300_max_s4,28.023192071914057,-6.1346015633062905
Z500_P-VDG-2021121000-4-2022010700-006,VDG-2021121000-4,2022010700,6,z500_p,48866.58641342299,-664.95870896001
TTE-VDG-2021121000-4-2022010700-012,VDG-2021121000-4,2022010700,12,tte,0.0,53.605949540504355
MSLP_MIN_P-VDG-2021121000-4-2022010700-012,VDG-2021121000-4,2022010700,12,mslp_min_p,96310.44786241319,-26.08786190257524
FF10M_MAX_S4-VDG-2021121000-4-2022010700-012,VDG-2021121000-4,2022010700,12,ff10m_max_s4,18.26703340233297,-1.838164354632596
FF925_MAX_S4-VDG-2021121000-4-2022010700-012,VDG-2021121000-4,2022010700,12,ff925_max_s4,23.29879990069114,-1.9146305490530011
FF300_MAX_S4-VDG-2021121000-4-2022010700-012,VDG-2021121000-4,2022010700,12,ff300_max_s4,21.116340808974236,-1.2164245561504714
Z500_P-VDG-2021121000-4-2022010700-012,VDG-2021121000-4,2022010700,12,z500_p,48770.153645861115,-505.26041518571583
TTE-VDG-2021121000-4-2022010700-018,VDG-2021121000-4,2022010700,18,tte,0.0,30.30881253551223
MSLP_MIN_P-VDG-2021121000-4-2022010700-018,VDG-2021121000-4,2022010700,18,mslp_min_p,96411.1572265625,25.43616845057113
FF10M_MAX_S4-VDG-2021121000-4-2022010700-018,VDG-2021121000-4,2022010700,18,ff10m_max_s4,18.891971942367583,-1.251695958394592
FF925_MAX_S4-VDG-2021121000-4-2022010700-018,VDG-2021121000-4,2022010700,18,ff925_max_s4,23.809102277425993,-2.2847641928464206
FF300_MAX_S4-VDG-2021121000-4-2022010700-018,VDG-2021121000-4,2022010700,18,ff300_max_s4,20.829236959301355,1.5177539856241538
Z500_P-VDG-2021121000-4-2022010700-018,VDG-2021121000-4,2022010700,18,z500_p,48935.840224390595,-461.3489568514851
TTE-VDG-2021121000-4-2022010700-024,VDG-2021121000-4,2022010700,24,tte,0.0,46.52378421408521
